id	subtask_b	tweet
10444	0	@USER was she physically threatening the boys or us? was she completely slandering their name? no she wasnt. im honestly not for her saying that shit ya of course. like ya she said it and fucked up. but at least she owned up to it and apologized. but death threats is way out of line.
14118	0	@USER So she can’t be effected by the radiation but killed. I hope he mentions Lady Gaga witch. Since she is the only known immortal witch and supreme
73728	1	"""""""""""""""""""""""""""""""@USER The perpetrator is responsible for his own actions but you are ignoring that Maxine Waters &amp; others are inciting violence.  Do consider she said that they should not be able to eat, shop or do anything in peace""""""""""""""""""""""""""""""""... how would one survive without being able to trade?"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
93549	1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😁TeleSmokaCatin'  damn that looked better in my head😁😉🤣😎
22450	0	@USER @USER @USER There are thousands apon thousands of videos on YouTube alone of Antifa attacking people just for being at Trump rallies or Republican events. This is not happening anywhere to Democrats. This is on a widespread scale and people like you try to lie and obfuscate to cover them
44962	0	@USER That’s shitty
94071	0	@USER @USER @USER Fucking glory hunters
46310	0	@USER So this is how Antifa finally dies? By commiting suicide? Nice.
42778	0	@USER idc if you suck i just wanna have fuuun
56523	0	@USER @USER wow Jr. you are not very bright are you. URL
53758	0	@USER I'll lock yo sorry ass down 🤗
69815	0	@USER I'm surprised he didn't shoot his students just prove gun control is important. I'm glad I don't send kids to college. What a waste of money turning them into pumpkin heads.
16707	0	@USER @USER @USER @USER Mob death threats?  Has Antifa turned on her?  Maxine Waters?
83457	0	@USER @USER Wow!!! Never thought I'd see the left actually admitting they want to shut down free speech unless it's their own. At least they are admitting they are the  facist. After all they did create the 2 most facist groups...ANTIFA and KKK.
70659	0	@USER Eight years the republicans denied obama’s picks. Breitbarters outrage is as phony as their fake president.
32534	0	@USER @USER He is such a con apparently finds are running low😏
15947	0	@USER She is wortless why is she not checked out by secret service she is irresponsible in trying to generate hste to have somone kill thre president
49109	0	@USER Oh well. Its tje liberals and socialists who have made drug addiction fashionable and doable with “free” supplies. How bout some $$$ for diabetics who face ongoing supply costs? No?  But we forced to pay for these losers?
60631	0	"""""""""""""""""""""""""""""""@USER I'm pretty sure most of your #MAGA supporters do not have any new found wealth"""""""""""""""""""""""""""""""". I assume you're referring to your fellow billionaires that you gave a huge tax break to."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
56408	0	@USER Liberals never follow through on promises. We’ve heard it all before. Coward.
84789	1	@USER I AM FUCKING SO FUCKING HAPPY
41268	0	@USER @USER @USER @USER @USER Monkeys have been used for centuries to dehumanize black people but none of that has anything to do with the 5th largest economy in the world and a 9 billion surplus. Everything else you are saying is nonsense. Againtske your L and leave
65913	0	@USER DNC corruption URL
94744	0	@USER can you share my twtich? Trying to make that shit work out URL
39167	1	@USER Get the hell out
78274	0	@USER Doesn't surprise me. Texans hate Liberals w/ Soros backing.
86753	0	@USER @USER @USER @USER You are two nutcases. Obviously. URL
49740	0	@USER @USER make yourself useful and  go bury your head in the sand.
80097	0	@USER why are you so fucking good.
56367	0	@USER He is a troll.  Not open to facts
33194	0	@USER Trump will never be a free range chicken again  He is a danger to the world while under constant surveillance and scrutiny   Imagine him gallivanting around the world with the little scraps of actual intel he does know completely unfettered  Just don't see it happening
43615	0	@USER What the fuck? You don’t care about your friend? You are not a real friend then 🤦🏽‍♂️ he not losing anyone special then cuz you can’t even be a real friend and that’s sad
94623	0	@USER @USER Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?
21379	0	@USER @USER @USER Please call trump out for what he is...a NARCISSISTIC SOCIOPATH!
99416	0	@USER I know!! So upsetting 😭😂
76049	0	@USER Bono can go away now the 90s are over you sick now
27374	0	@USER @USER You defending sex offenders shows you for who you are.  I don't waste my time with your types
65680	0	"""""""""""""""""""""""""""""""@USER Yes, Joy @USER ?....  You were about to say Six-and-a-half years?"""""""""""""""""""""""""""""""" Because that's correct, you sociopath.  You are """"""""""""""""""""""""""""""""stuck with this @USER ,""""""""""""""""""""""""""""""""  f o r  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG @USER  🇺🇸 #WINNING"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
31107	0	@USER @USER are you talking about me? I’m more Green than MAGA.. sorry if my Twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. I don’t have well-paid editors so I’m sure I do slip  URL
48951	0	@USER @USER @USER @USER is anti-gop. He is part of the “Trump Party” and he is hoping for a pardon for ripping off hard working Americans.
97695	0	@USER EVERYONE should know about this.  It's about time we called out these violent liberals that have gone so far off the deep end.
42502	0	@USER @USER If they don’t want to accept the results of the election they are welcome to leave the country.  It would make me so happy.  All their fear mongering with not interrupt us from enjoying the most widespread posterity in the nation’s history.
77482	0	@USER ACLU is insane. The antifa democrats are violent and should be declared a domestic terrorist group.
94840	0	@USER @USER liberals have to go in 2019 as they are so over their heads Poor leader and even poorer advisors
15823	0	"""""""""""""""""""""""""""""""@USER i bet he is sayin wat his daddy says most... Don't start me baby""""""""""""""""""""""""""""""""😂😂😂"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
12706	0	@USER @USER @USER Says the man who stands against sensible gun control. #hypocrite
20963	0	@USER And they say Russia is the hackers.. Hmmm...
72493	0	@USER gonna need a whole ass rant thread done in the utara loghat to really feel it haha
90223	0	@USER @USER why do you identify as antifa if you're transphobic?
12789	1	@USER Chicago has record number of homicides! Their gun control laws are not working!
93762	0	@USER Bernie! You have been in Congress how long? Now that you are getting closer to your death bed since you are old as dirt.. Why a concern now? How many bills did you try to write or endorse before you decided to run for POTUS? Do tell!!!
55571	1	@USER @USER @USER Antifa JV squad?
31639	0	"""""""""""""""""""""""""""""""According to a student that spoke under condition of anonymity, the furniture in Johnson Hall has been replaced by even shittier couches."""""""""""""""""""""""""""""""" #seuday"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
46526	0	@USER @USER But you are still going to jail tho #Fredo URL
48017	0	@USER Yeahh tbh most that do are weirdos and think about sex in a very weird way.
43009	0	@USER Hollywood is packed with pedophiles
77015	0	@USER @USER She is a Sick Corrupt Ignorant Moron!
93933	0	@USER So we should believe this from 40 years ago when the man went to an all boys school. This was a way to try and stop the confirmation and blew up in @USER face. She is a corrupt pos!!!
18252	0	@USER @USER She is a Republican. Do you actually expect any different. And as far as her calling the opposition money a bribe she should be used to that by now bribes that is
29199	0	@USER How? You can’t just say “Wrong” with no evidence for why it is. You said you agree with Sargon I’m pretty much every subject but gun control and healthcare. That’s not what a centrist believes.
60401	1	@USER Gun Control means using both hands. And in this case means acquiring the correct target. You can’t fix stupid.
67187	0	@USER fuck off  URL
86078	0	@USER She is no doubt the greatest female athlete but a sore loser imo
85882	0	@USER @USER @USER Republicans platform   -take away healthcare -harm the environment  -take away children -take away women’s rights -do not believe in rule of law -voter suppression  -gerrymandering  -take away social security  -no limits to gun control -explodes the budget  #VoteBlue2018
48083	0	@USER @USER This is the most consistently stupid argument gun control advocates make.
78604	0	@USER @USER  was spreading #FakeNews about @USER FYI. #MAGA
78670	0	"""""""""""""""""""""""""""""""@USER Conservatives, if you are not a gun"""""""""""""""""""""""""""""""" person, I believe you need to become one. If these Nov. elections don't go well for the Dishonest Dems, I think the violence will get worse. All Conservatives will need to be able to defend themselves and their loved ones."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
32139	0	@USER Rezz is a dumb bitch who will get a rude awakening from BNF in Mexico lol URL
43832	0	@USER Gonna be a bitch to re-write this one.
99712	0	@USER Yeah my exact thoughts here. Real uphill climb tho to get people to stop saying dumb shit on the internet.
70473	0	@USER you are a traitor URL
29022	0	@USER Acting like an ass is not a good view.
81239	0	@USER @USER Then maybe we can talk about the double standards between liberals and conservatives at @USER Somebody is always a victim.
20729	0	"""""""""""""""""""""""""""""""@USER @USER Let's focus on Kavanaugh. Bringing up other cases to make an argument about hypocrisy is irrelevant. It's like saying, Let's not investigate this bank robbery because liberals have robbed other banks."""""""""""""""""""""""""""""""" Try to focus."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
47639	0	Adulting is knowing who fucked cut off in your future plans.....
21570	0	@USER @USER I guess I don't know when I'm talking to a proud boy and when I'm talkin to an antifa. I am pro antifa. Which are you?
84770	0	@USER @USER @USER Complete and utter waste of time. Liberals
35240	0	@USER henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM
24698	0	And there we go ... so according to the MAGA believers kavanaugh  couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @USER . Idiots URL
97272	0	@USER @USER @USER @USER ☝️What “Trumptards” will be doing to dirty liberals in November.   I was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules. I hope President Trump CRUSHES your joke of a party under the fullest extent of the law.
33003	0	@USER @USER She either testifies or shuts up.She is either a fraud or a false memory person.When you have been raped you never forget it ever.
59336	0	@USER you live in the big dick part cause your gay
27429	1	@USER Pussy
57718	0	"""""""""""""""""""""""""""""""@USER @USER @USER @USER The Republicans have no sign of having a plan for any of that. And Fuck Trump"""""""""""""""""""""""""""""""", considering his failure, is a legitimate platform. It's better than the Republican sure-tragedy alternative."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
33076	0	@USER @USER @USER You are take stupid to a whole new supersized level
82746	0	@USER Colin cowherd is a clown just when you think he's going to make a point he just spews out garbage there is no way you look at both goff and trubisky and say goff has the higher ceiling. Maybe the higher floor but only bc he is in yr 2 of Mcvays offense
15446	0	@USER @USER @USER Old pic. Trump is not monitoring anything related to the Hurricane.  Pretty sure he is shitting his pants right about now
13794	0	@USER He drew the saw because the marker was in his left hand which is connected to his right brain which is connected to his left eye which saw the saw. His right eye which is connected to his left brain saw the hammer. #PSYC1101
74575	0	@USER @USER Endless Dreg here...😀😀😀😀@USER 🇺🇸🇺🇸🇺🇸#MAGA    &gt;&gt;&gt;&gt;&gt; @USER &lt;&lt;&lt;&lt;&lt;&lt; Pervert supreme of society
92852	1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m not sure where I’m a fan of yet but i know I definitely suck hahaha
43876	0	@USER Bullshit! My daughters and I watched the tennis match and sarrena got what she deserved. We are big Williams  fans. No one is above the game.
76336	0	@USER @USER @USER Harris makes herself look very ignorant daily! #MAGA without them!
23227	0	@USER Don’t watch moron movies
91252	1	This fine ass girl just got my number she better quit playing ????
47082	0	#Theresa May Using #LabourParty Policies to Cling On To her Weak and Wobbly #Government #HousingCrisis #housingmarket the #conservatives are the Corrupt #Landowners #ToriesOut #Corruption
49407	0	@USER @USER @USER @USER Shes a liberal all she has to do is disagree with you on one thing to determine that you are a terrible person. Remember liberals talk from their high horses of superior morality.
65703	1	@USER IM VERY HORIBBLE AND SHITTY THATS HOW I AM😭
80158	0	@USER Me and bronbron are cool now. It's ok if he eat ass #lakergang
63792	0	(2020 election season)  Trump: my dick is the most magnificent dick. Just tremendous.   Leftists: prove it you Russian puppet!  Trump: *whips dick out in fit of senility*  Conservatives: *vote Trump to victory*
16052	1	Fuck I keep waking up so fucking horny I’m ??????????
37225	1	@USER Behind bars with a orange jumpsuit for all her crimes dating back to Arkansas~along with Billy~ Globalist deplorable~she is~ Karma is a bitc- and it needs to call on Killary this year for sure!!  Time to pay your dues Hillary Rodham Clinton~Lucerferian~
98547	0	@USER Yes I saw this and I will say tapper kept basket her and she kept coming back with stupid answers And he finally gave up I don’t think he is a big fan of her policies he’s not that stupid please
39056	1	@USER I’m a sick fuck I like to quick fuck
55967	0	@USER @USER @USER Restricting ammo is infringing upon right to bear arms. How about women can have abortions but restricted to 1-3rd week of pregnancy and must be registered Easy test of gun control laws - apply them to other rights to see if they’d be supported. If not then they are bad
25305	0	@USER It appears to be paired with a WOO-HOO so he must think he is on his way to a brothel.
16069	0	@USER @USER @USER She probably did not think it would get this far. I hope the little sleaze does not go to the hearing and I hope if she does that they will prove what a liar conniving witch she and the rest of the Liberals are.
54449	0	@USER @USER Why are you wasting time replying on twitter (trolling) on behalf of people making under that amount?  Seems like someone is just a propaganda pusher...or likes gloating to other #MAGA's that they got screwed by Trump. URL
12531	1	@USER What the fuck game are you watching?
35419	0	@USER @USER ikr? Riding trainer? Have fun running to Lower Rear BackWoodsistan Fucker!
68995	0	@USER But Tinubu is supporting this monster against us. The biggest Yoruba traitor of the modern days Yoruba politics is Tinubu!
47224	1	@USER @USER @USER @USER Police reform yes. We should try that. Gun control? We’ve tried that over and over again. It doesn’t work. But maybe it’s like socialism or communism. We just haven’t done it right yet. /Sarcasm
45720	0	"""""""""""""""""""""""""""""""@USER If anything, wouldn't that be a State Law?  He's running for Federal Office.  @USER thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons"""""""""""""""""""""""""""""""" for money. #maga #Texans"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
42594	0	"""""""""""""""""""""""""""""""@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road"""""""""""""""""""""""""""""""" to take in that type of job"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
92373	0	@USER @USER @USER @USER @USER @USER @USER And your President respects all of that. You liberals do not.
24894	0	@USER @USER @USER Trump is done. You are a Anti-Ameican pro-Trump azz!!
74212	0	@USER @USER Jeff I have a lot of respect for you.    Please vote no to Brett -  not because you don’t like him but because it’s the right thing to do.  He has lied - he is hiding documents -  he thinks trump is above the law.   THIS IS WRONG !!!
28296	0	"""""""""""""""""""""""""""""""@USER sadly, you blew it in this interview.  You are, or will be, bought.  You did not pass the litmus test"""""""""""""""""""""""""""""""" for what a Real Progressive is....You have mistakenly alienated what's left of the Dem base, thanks to HRC,  and you need us, know it or not. URL"""""""""""""""""""""""""""""""
82904	0	@USER @USER Da fuck is going on people?   There's the men's room and the women's room  Pick one and stick w it 🤔
41812	0	@USER @USER is a blight on womanhood.  Grow up.
94161	0	@USER @USER @USER @USER  how does helpmto buy help the homeless??  Oh. It doesn’t does it? How does it help@USER on low income??? Oh it doesn’t in Work poverty at an all time high. How does it help them?? Oh it doesn’t. Thanks for nothing
81502	0	@USER By acting like a spoiled brat?  Women do not need that sort of help.
28371	0	@USER @USER @USER Have you ever seen ANTIFA burning college campuses and trashing them any time a conservative comes to speak ? Educate yourself please !
32450	1	@USER That shit hurts😞😞
17578	0	@USER Dominos is ass
89952	0	"""""""""""""""""""""""""""""""@USER @USER @USER @USER @USER philosophically speaking, can a hippie, crazy cat lady who supports antiFa still be called a fascist""""""""""""""""""""""""""""""""? literally asking for a friend who's a constitutional """"""""""""""""""""""""""""""""scholar""""""""""""""""""""""""""""""""."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
40736	0	@USER But I thought California had gun control
21220	0	#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening @USER #Winning #QAnon #MAGA Why James Comey knows he's going to be indicted — 9/14/18 - YouTube URL
98345	0	@USER Darcy = Dorsey?   I'm not sure why anyone was expecting a balanced platform when the owner is a satanist.
98324	0	@USER Because you are 💩
33670	0	@USER Start by not tweeting pussy ass shit
76554	1	@USER It's wild thinking about how Clive is minus one boypussy away from wrecking the whole town again
70403	0	@USER @USER @USER @USER @USER Sorry to break it to you but the god of the bible is actually just a lesser god from the ancient Sumerian and Babylonian religions. The bible itself isn't unique in it's claims nor is it unique in it's inability to substantiate said claims. Try again.
21485	0	@USER @USER ..... or you could legislate some common sense gun control and tone down your racist rhetoric.
51110	1	@USER fake ass emoji
95631	0	@USER @USER @USER @USER @USER Me thinks you're full of shit.
35989	1	@USER ur a fucking dumbass fr. there’s no way she is anyone else’s 😂
55051	0	@USER @USER @USER @USER @USER @USER This is the ANTIFA party &amp; all of a sudden they expect us to believe they care about anyone besides themselves. Nope.
64837	0	@USER Eric Holder should be in PRISON !!
65915	0	@USER  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL
20770	0	@USER @USER Queen Of Rap 😛 Other Bitches can knot relate
84905	0	@USER He needs to Either Pick Politics or Singing ....... Either way He Stinks at Both!
29166	0	@USER He is one sick dude
25440	1	@USER @USER @USER She?  To whom are you referring to?  Hillary?  You know what is tiresome?  Bernie supporters bashing Hillary Clinton.  She is an actual Democrat who raises money for the Democratic Party and doesn’t bash them.  She has a positive message.  So who is dividing the left?
88482	0	@USER @USER @USER 😂😂😂  He got our asses Not even believing  the truth about the truth!! Lmao! &amp; We Know! Water is damn wet...but cant even believe it coming out his lying ass mouth! 🙈🙈
65323	0	"""""""""""""""""""""""""""""""@USER The democrats are becoming more despicable by the day! There is no bottom to their vitriol and lies"""""""""""""""""""""""""""""""" barrel.  Why liberals go along with this makes no sense."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
82553	0	@USER @USER @USER @USER Somehow I doubt that statistic you just made up in your head. URL
12758	0	@USER @USER HYT ENEMY OF THE PEOPLE
17891	0	@USER BUT MR. JOHN KERRY POTUS IS GETTING THE JOB DONE IN SPITE OF DEMOCRATS LIKE YOU WHO GROVELED TO THE IRANIAN MULLAH AND TRIED TO BUY HIM OFF WITH PALLETS OF CASH &amp; RELEASING FROZEN FUNDS! YOU &amp; OBAMA’S CROOKED DEAL HAS HELPED FUND TERRORISM WORLDWIDE! TAKE A WALK INTHE WOODS W/HRC
39039	0	@USER Didn't this trashy thing sleep her way to the top with married men?
82716	0	@USER @USER At an AntiFa riot and screaming at white people
39309	0	@USER Andrea Mitchell. Another political hack embedded in the news media. Listen to the tone of that interview.  She is looking for a gotcha moment instead of commending the guy for the work that he is doing. At every turn he shoots her down and it kills her.
14005	0	@USER Fascist always control the media.
19311	0	@USER John kerry is a loser and a traitor to our country. He doesnt understand that we voted his party out bec we hated the iran deal. He is now working for iran against our gov. At worst he is acting as an agent for a foreign government &amp; if he isn’t registered should be investigated
11305	0	@USER Carrey is becoming weird like peewee Herman...
81221	0	@USER @USER Which is also posturing nonsense. If they want to oust her they'd forward the requisite letters to their part whip and she would be facing a leadership challenge. Her 'challengers' are as gutless and witless as she is.
56493	1	@USER Goodell and my Lions both suck
39369	1	@USER @USER @USER When we Satan call him home #Soros.
27889	0	@USER hell yeah it FUCKIG is
50260	0	@USER @USER @USER Race has nothing to do with it.  Either you are fake MAGA or ignorant either way you are now blocked.
91612	0	@USER lol fuck you
43261	1	@USER I'M ALMOST SHOT BY LA GANG MEMBER/ILLEGAL IN TRAFFIC 9/5/4.45 PM MY BELIEF IN THE 2ND AMENDMENT:REACHES ABSOLUTE:CRIMINALS WANT VICTIMS UNARMED:PIX LATER: NRA GUN CONTROL RIGHTS GRAB FALSE FLAG 2A #ICE POLSI FIENSTINE TRUMP
90305	0	@USER He’s talking as though Pres. Trump if failing at every turn. Actuality is totally opposite. Get a grip you fool!
25737	0	@USER And niggas still gonna complain about geno ffs
17258	0	"""""""""""""""""""""""""""""""@USER If you love our cops so much, why do you make it your life's goal to take away tools they need to stop crime, and put their very lives at risk? Why do you support ANTIFA thugs who assault cops and screech All Cops are Bastards""""""""""""""""""""""""""""""""?"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
51231	0	@USER Smack the shit outta her 😂😂
97277	0	@USER Getting scared ugly man?
68660	0	@USER Breitbart must be hacked! Your headline says it all.
73092	0	"""""""""""""""""""""""""""""""@USER @USER @USER Reputation? REPUTATION? She schitt her reputation away by being an ANTIFA activist! Just like good old V.I.Lenin said - a scoundrel may be useful BECAUSE they are a scoundrel""""""""""""""""""""""""""""""""!"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
75575	0	@USER @USER @USER @USER @USER Only people that own guns get a say on what to do about gun control.
41745	0	930 pm 3rd round: gun control whining and Sen Blumenthal hands still shaking like a leaf as he tells the judge get into the real world. This from a millionaire who has no idea about the real world. @USER @USER #KavanaughConfirmationHearings
97912	0	@USER Why are you telling them to not do this? I encourage Antifa shits to try this and get dropped. Less of them the better.
24283	0	@USER @USER Nope. It's clear and you are lying. Also every accusation against known child molester #RoyMoore was true. Conservatives love (R)apists.
21336	0	@USER Ah.. classic antifa.. behaviour of trashpeople. =)
89012	0	@USER @USER Cube has shown in the past that he is not in control of this. The investors on the board run the show. And they are super cheap.
14848	0	@USER because he made guys dumb as SHIT
53994	0	@USER @USER @USER URL  The left party relativizing and playing down communist crimes
23114	0	"""""""""""""""""""""""""""""""@USER It's kind of like when a mean old woman says that a pretty young one is Ugly and untalented"""""""""""""""""""""""""""""""" just because she is washed up and will never look like that again. For one thing it's catty, secondly, it makes her look like a jealous hater and has-been! #Montel"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
23548	0	@USER @USER @USER And your gun control has failed to reduce homicides.  Your homicide rate has not dropped after all of those gun laws.  It has however rose.  Enjoy bending a knee to the people who don't really give a shit about you though.
84452	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I never talked about gun control in any form.
27802	0	@USER @USER Further proving that #LiberalismCausesMentalRetardation and #Feminists are a cancer on the American Republic
27483	0	@USER @USER @USER Could be either. Liberals like this have no shame and will do “ANYTHING”  I suspect it is the latter.
80776	0	@USER @USER You are lying again! The public doesn't trust you anymore!
18097	0	"""""""""""""""""""""""""""""""...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy""""""""""""""""""""""""""""""""  -Jamie Dimon 😎 $JPM"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
38370	0	@USER FF8 sucks MAJOR wang.
39379	0	@USER Liberals are SICK. This false accuser should be incarcerated for her bald-faced lies. URL
43212	0	@USER ball is in our court not yours
44774	1	@USER we bout to start stepping out lol I ain’t doing another winter with no boo bro. Shit cold .... literally
57067	1	@USER @USER @USER Hi would  you come to ENGLAND and have time of your life you want be disappointed I will give you a orgasim like nothing you have gotten probably in your past life I will make you piss yourself many times as you like so if you are interested call or inbox me 07405077156 WhatsApp
86153	0	@USER He won't. He's too grotesquely fat and looks like he never takes a bath. He could go any time.
60513	0	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL
17756	0	So I’m at the store and a dude walked in wit a MAGA shirt on (smh ) dog I was mean muggin the fuck outta dude so much that he left his broad in the store.🤷🏽‍♂️😆😆😆
79483	0	@USER Disco pose with “white dude overbite” look. Classic 70s dance move.
55515	0	@USER This is like when shitty restaurants advertise their “voted #1 world famous crabcakes” but nobody can tell you who voted and nobody who lives outside a 10-mile radius has ever actually eaten there.
74402	0	"""""""""""""""""""""""""""""""@USER @USER @USER It wouldn't surprise me a bit. Just like they falsely call conservatives, Fascists"""""""""""""""""""""""""""""""" and justify physically attacking them. """"""""""""""""""""""""""""""""Trump's a Nazi, kill him!"""""""""""""""""""""""""""""""". It's just a matter of time before they suggest it."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
77001	0	"""""""""""""""""""""""""""""""#NazisAreBad Their programs called for the nationalization of education, health care, transportation, and other major industries. They instituted and vigorously enforced a strict gun control regimen. They encouraged pornography, illegitimacy, and abortion,..."""""""""""""""""""""""""""""""" (3)"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
37450	0	#GeraniumInTheCranium. Please also dredge up some of her ridiculous “gun control” bills that were shot down. URL
21315	0	@USER @USER @USER cashing in on the book bandwagon. can't blame her. #liberals love to throw their money at bullshit
57036	0	@USER Smh nigga dat shit gone take us far u tweaked out🤦🏼‍♂️💯
35248	0	@USER @USER It's Bull Shit. We all know.
95077	0	@USER @USER Dear Fatties Against Fascism... #WalkAway from the Democrats.... Antifa = Democrats = Dixiecrats = KKK  There are no fascists in America.  Same hate. Different colored hoods. Party of hate since 1828 URL
42115	0	@USER Cher is helping Republican party by her unhinged rants...
36253	0	@USER The game sucks
20292	0	@USER pres trump has the right to release classified docs if it proves this investigation was biased before it began. Its almost 2 yrs later and mueller has nothing on trump. Damage of his presidency has occurred due to the liberals who are against him
55842	0	@USER These people are the worst kind of criminal playing off the emotions of their base fueling hatred in this country with insane rhetoric. Playing constant mind games to cause anger is not helping their cause some liberals are catching on.
66578	0	@USER @USER Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.
52284	0	@USER They meet many many fans it’s amazing that he remembered her don’t be a bitch
95881	0	@USER Thank you ! Yes he is so sick 😭
98653	0	@USER I’m alright with this. If someone is dumb enough to try this then they deserve what ever they get. I can’t wait to hear about the first AntiFa idiot to get blown away after they tried to steal a gun from someone in a stand your ground state 😂
46601	0	@USER Die bitch
25472	0	@USER The fact that he is still a nominee is disgusting
64745	0	@USER swear niggas make me wanna turn this phone off
10142	0	@USER He should not have a job after this. But I guess he is the “lap” dog of some bigwig in broadcasting.
42258	1	@USER @USER @USER @USER @USER Most people do not understand what an assault rifle is!  Makes their statements regarding gun control stupid!
43389	0	@USER @USER You religious conservatives need to stop trying to shame women for expressing themselves.  It's disgraceful
62585	0	"""""""""""""""""""""""""""""""@USER @USER @USER I purposefully had my damsel"""""""""""""""""""""""""""""""" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
80661	0	@USER @USER @USER They should consider gang squad units. They should consider controlling the dope epidemic. They should consider a lot of things. But the loosing left would disagree and just scream gun control
90878	0	@USER Honestly  The fact he hasn't any legislative power coupled with the fact he is a skilled diplomat sways the balance for me.  Besides the varadkar government pushes that kinda shit anyway president or not.
43641	0	"""""""""""""""""""""""""""""""23:70 Or do they say, He is possessed""""""""""""""""""""""""""""""""? Nay, he has brought them the Truth, but most of them hate the Truth."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
50316	0	@USER He blocked me a long time ago after one response that called him out for lying.  He's an idiot who thinks his $hit don't stick and loves saying stupid stuff to get liberals to love him.  A complete douchebag.
78443	1	*pats tears* Gosh..... Dammit *sniffs* *sighs* My baby-* sniffs* She just doesn't deserve this💔😭. She is so precious and I- URL
22175	0	@USER @USER IM THAT GIRL THAT SAID “WHAT THE FUCK” — NAH I WISH I HAD THE MONEY FOR THAT CONCERT BUT THATD BE MY REACTION TOO LMAO
59002	0	@USER The Show Must Go On! We must have crazy liberals screaming and throwing a tantrum inside of that courtroom? If they let these same animals in as they did during the hearings this is just going to be another circus
64652	0	@USER Holy shit which sears?
47338	0	@USER Hahahahaha-sure-She’s just a Spoiled Brat-and goes berserk when she’s beaten-
11856	0	@USER liberals drink their own Kool-aid. They live in these bubbles and they think a lot of people like them.  If they could see themselves how clownish they look and act.
24340	0	@USER @USER The left have become a bunch of thugs. #NancyPelosi #chuckschumer
14263	0	@USER @USER Guess who is really perpetuating all this garbage??  LIBERALS
22728	0	@USER #StrataData #AI #data #hairball: @USER TDavis touring the application of #Cognitive and #machinelearning techniques to speed #Governance of #data URL
32990	0	@USER She is.  Ur screwed.  Trump owns scotus and he will exact a wrath upon enemies after the midterms
54377	0	@USER You liberals... smh...tweeting stupid shit!  Trump order elimination of isis (Obama didn’t)....People! ..think about how people R not murder now (saved)  because we hav killed of isis
94939	1	@USER @USER Liberals  wouldn’t know the first thing about “doing the right thing” 🤣🤣🤣🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼
57819	0	@USER Didn't me too woman molest a young boy. And the next day they were forgiving her. Hypocrisy thrives in celebrity circles.
68677	0	@USER Fuck you I’ll put hot sauce on a slice of pizza again for you
