id	subtask_b	tweet
26815	1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yea cuz mushroom penis syndrome is definitely an impeachable offense  Face With Tears of Joy  #MAGA
90829	0	@USER @USER The fact that Newsweek no longer tries to give both sides of the story but instead only gives the side of #Antifa far left liberals and their gods in the #DeepStatePanic   Take a look at Newsweek's circulation they do not even have enough readers to put out a print edition anymore
12260	1	@USER same shit lmaaaaoooo. i was just making sure!
19179	0	@USER @USER @USER @USER as of right now my only solid position is that the NRA has become far too influential in politics and as a result they have delayed the desire for gun control for about 20 years.
98282	0	       @USER @USER @USER @USER @USER @USER 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I do not have to answer questions. This is basically a smear campaign because I am a democrat and do not want conservatives with a majority on SCOTUS.                       
89118	1	@USER @USER @USER They are both governmental issues. This lady is mad that the government uses a portion of taxes to support planned parenthood which offers abortions. I said if she is really pro life then stop supporting the taxes that help Israel kill Palestinians. Kills school children
85278	0	       @USER This C is back? Liberals are shortsighted aka stupid.  Crying Wolf         is a         favor         to all of those past and future victims of rape and assault?  Like I said, stupid.               
53458	0	@USER This shit gon keep me in the crib lol fuck it
92590	0	       @USER Comparing a date         to rape is disgusting. I hope your family never has to deal with rape. You are a disgusting POS.               
90618	0	@USER @USER #nope... With Mm no way...maybe is time to ask Sky what has gone wrong? Because #Foster from  Cable News Network  have the book first than KP tweeted about the book...  Liberals... From Trump for Americans to Mm for British... I do not known who is worst
52415	0	@USER was literally just talking about this lol all mass shootings like that have been set ups. it is propaganda used to divide us on major issues like gun control and terrorism
49940	0	@USER @USER @USER @USER Now Comes The Pain...........  #MAGA Flag: United States  Flag: United States  Flag: United States  Flag: United States  Flag: United States   #WWG1WGA URL
19155	0	@USER @USER We do! That's why Donald Trump is in office! All the Democrats and a good portion of Republicans are the shadow  government! You are complicit in this! You are a Globalist ( international communist)!
21106	0	@USER And people still buy their shit. Why?
20751	0	#FarRight #Psychopath @USER #Leader @USER will now use the #invisible #press #created #catkiller as #excuse to bring back #FoxHunting if she is not gone by #Christmas #AnimalCruelty #ToriesOUT #NoConfidence #CrimeSyndicate #GE2018 #CriminalsOutofNumber10
78618	0	@USER @USER Zero evidence  Laughing My Ass Off oooooo I love seeing liberals squirm at shit like this  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy 
37565	0	@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack
30245	0	@USER If only Martin were as obsessed about Christ as he is with homosexuality.
85087	0	@USER This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution y'all so many innocent people got killed because of guns Pouting Face  Pouting Face  Pouting Face  This has to stop
97694	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER If we do not destroy the Bush-Clinton Crime family we'll face many more like Obama!!
77786	0	@USER Poor old Rudy he is as full of shit as a Christmas Goose.
15892	0	       @USER @USER @USER You are hilarious!  You keep defending that woman.  I have watched her for over 20 years and she is a liar and a hypocrite and an obstructionist.  I like my crumbs        .  She needs people like you to support her though.               
49816	0	@USER why do all crazy liberals have CRAZY EYES? LOL URL
78367	1	As if i just waited an hour + at @USER coventry, then blanked a good 4 times when we asked how long food would be. Usually good service. Today however, absolutely shite.
19314	0	@USER At least we now know why she is called princess toadstool
49075	0	@USER @USER @USER Lol. It is funny how you assumed I only have those qualifications. Typical black tweep. When they are losing a debate they assume the other party is lower than them. “That's why you are  brother ke.” “Stay there with your debt.” Yet they've never met the person.  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy 
11438	0	@USER @USER I can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already  you are  a coward when you got to beat somebody when they're not looking
59858	0	@USER @USER @USER @USER Chris Burns you are a fascist. Nothing more than that.
27379	0	@USER @USER Are you bipolar? You keep saying different shit to people commenting on what u said
54021	0	@USER And he is planning to run in 2020? Joe lost his natural mind...
38422	0	@USER @USER @USER @USER Kamala Harris is rapidly gaining a reputation as the most dishonest senator
97778	0	@USER @USER Guess what Chicago kids go theu this shit every day and they have the strictest gun control around!
14116	0	@USER who's the loser bitch!  lol you! fuck you #MAGA URL
14657	0	@USER Fuckin great  brother ther. I just laughed like a little girl. “Grab your balls” stay in the trade
81906	0	@USER Fuck me daddy
29462	0	@USER It dose not go far enough. Jr. You are going to jail....treason....
52890	0	@USER @USER @USER He is a wonder dog he could have a couple doggie girlfriends
65894	0	@USER @USER @USER do not get on here saying that type of dumb shit
88860	0	@USER @USER @USER @USER He is having a go at people who love David Gilmour but who think Roger Waters is a bit of a dick... Obviously.
84816	1	@USER @USER You will be sadly disappointed as they conservatives are also marxists...they now control a police state.........ONLY UKIP WILL SET THE COUNTRY FREE
12681	0	@USER @USER Kind of like when conservatives wanna associate everyone to their left as communist antifa members?
63480	0	@USER I believe you are the Peace of shit and you do not deserve a star!  #MAGA!!  GOD BLESS THE USA  Flag: United States  AND GOD BLESS PRESIDENT TRUMP!!!
45589	0	@USER @USER Things had Become Easy For  Liberals During The Obama Administration (Liberals are Screaming: DAMN TRUTH I mean TRUMP)!
68677	0	@USER Fuck you I will put hot sauce on a slice of pizza again for you
83318	0	@USER Henny... Why do you outside. Where u and ya pussy ass sister at. We just wanna talk
47866	0	@USER He is just mad because of the POS that he is couldn't do crap except divide this country.
98979	0	@USER Doug Ford should in no way think that he has carte blanche to make whatever changes benefit him personally and satisfy his need for vengeance against the people of Toronto.  Shame.   What he is doing is not democracy.
69284	0	But does he schmooze with Communist #Putin in Helsinki like your daddy?   . @USER @USER @USER #MAGA @USER @USER @USER @USER URL
83216	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Keep banging on with your nationalist nonsense. Once democrats win the midterms and raise taxes  you will  be able to get on the same page as everyone else. Universal health care and gun control will save countless lives. Trumpsters like you will learn eventually.
20413	0	@USER @USER Liberals act out of emotion. Not understanding the law. Then they go around condemning every1 who does not agree with their completely fucked rational. “Nobody believed women for 250 years. So let's believe all women! Oh and screw the legal system! Men are pigs. He is guilty!” Smh
41668	0	@USER Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what.  Oncoming Fist  URL
90540	0	So since  Development Engineering Management System  want stand on a soapbox over Kavanaugh exactly when  will you be addressing the sexual slush fund covering your backsides #MAGA
37123	0	@USER Those lying liberals. At it again. SMH.
32729	0	@USER @USER @USER Lol only ones I see attacking anyone is your crybaby liberals
45622	0	@USER @USER She should be prosecuted to the fullest extent of the law.  The tragic waste of such a beautiful person!  Her incompetency and hasty judgement has ruined his family and friends lives.  I know she is devastated but that is little comfort to his loved ones.😔 Folded Hands 🏼
61549	0	       @USER @USER Because you have paranoid and always spam  Oh My God!  SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16         And you spam to everyone that SHE IS 16 and Credit Telltale in your every posts. It is so fucking funny for me. Chill out. No one cares that she is 16.               
18448	0	@USER @USER Grab em by the pussy!!!  What's the problem?
31745	0	@USER @USER Really a sickening issue. Liberals are vicious!!!
82217	0	@USER @USER Prove your claim or be exposed as the lying piece of shit you are.   Meanwhile... URL
29977	0	       @USER @USER Do you have evidence that Trump  did not  collude with Russia?   DUuUueerrrrhhh, he said so...MAGA!         URL       
13618	0	@USER Fool!
11362	0	@USER @USER @USER Great. Here's how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis won not back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but she is a she...he Thinking Face ...she?!? URL
93402	0	@USER So you realize what a fool you are making of yourself with your weird obsession over #SusanSarandon Maybe do some research b4 spouting off nonsense.
93589	0	@USER And this butt fur thinks he is a know it all
19356	0	@USER @USER The official unemployed numbers are a joke. There are millions of Americans who lost their jobs and career to H-1b.  Their unemployment benefits ran out years ago. Give them their jobs back. End H-1B now.
56590	1	@USER Cockroach
40282	0	@USER He is one crazy  person
63003	0	@USER @USER She is an hypocrite and back stabber like her boss! She applaud this clip. Neighbors help each other when they need help?  URL
59929	0	       @USER   Your continual use of Left liberal Progressive on your show are Euphemisms for the democrat Party who owns         them until deny them &amp; ideology.  You are lying to the Public by not calling a spade a spade.               
82925	0	@USER I love you bitchhh I aint never gonna stop loving you.... bitchhhhhh
60062	1	@USER @USER Nothing was stolen. Crybaby liberals did not get what they wanted so they've been throwing temper tantrums for 2 years.
84630	1	@USER @USER Awww 😥😥😥 CUP Canada KES SUCK IT UP. SHE LOST Pouting Face  Pouting Face  Pouting Face  Pouting Face  GET OVER IT  Pouting Face  Pouting Face  Pouting Face 
52548	0	@USER Well iWas cool my girl do not like shit popping out at her so it scared her a little when shit popped out
28774	0	#deepstate @USER @USER @USER @USER @USER you are going down! #MAGA #RedWaveRising #redwave #WalkAwayFromDemocrats #WalkAway #WalkAwayMarch  make this viral URL
56523	0	@USER @USER wow Jr. you are not very bright are you. URL
61944	1	@USER @USER @USER I fuck with this hard
96437	0	@USER I am just here to see which liberals decide to politicize this tragedy (despite Cincy having tight gun control)...   Eyes 
77261	0	@USER @USER One of the very first states in the US to legislatively legalize gay marriage. Extremely progressive gun control. Minimum wage increase. Free college. I know these things do not count for dipshits like you. But they are major and they count.
88710	0	@USER GOOD BITCH!!! The hood missed you  Face With Tears of Joy  crazy thing is i just was saying how em smoke out by your house used to be lit everyday
49569	0	@USER you are absolutely right i am a Fool
29297	0	@USER Another overdose nigga:(
34204	0	@USER @USER your disrespect for those that make real sacrifices to defend our freedom is appalling.  @USER is a punk.
45000	0	@USER @USER @USER and u know what u trash too for being more worried about blaming and shitting on ariana for a death she is not responsible instead of mac.
25486	0	@USER Worst place i have experienced that is the fucking movies
91468	0	@USER As it gets closer to November the left is in full on panic mode their talking points will forever be 25th Amendment. Ok idiots let's see you try it.
80980	0	@USER @USER @USER A useful idiot. No longer need him. Their to busy to be bothered with gun control now. Busy trying figure out how to sway an election in their favor. Not gunna happen  Face With Tears of Joy  Flag: United States 💪
88300	0	@USER @USER @USER @USER By any chance did you sexually assault girls in high school? That would explain why you are so eager to overlook the possibility such a horrid crime &amp; insist on a double-standard which benefits you &amp; the alt-right &amp; back up your justifications wi obvious lies.  I bet I am right...
46709	0	@USER Establishment turd  Pile of Poo! Conservatives have a much better memory than liberals!! We do not have eyes full of hypocrisy blinding us!! URL
23495	0	.... and so it begins.   &lt;&lt;&lt;&lt; The unfair and biased and unjustified targeting of Conservatives in a massive CENSORSHIP OF CONSERVATIVES Exercise . &gt;&gt;&gt;&gt;  #Pray4TheUSA  #Pray4Revival
79787	0	@USER @USER BOOP POLICE DEPARTMENT FREEZE OH SHIT  SHE IS TOO CUTE OPEN BOOPBOOPBOOP URL
69551	0	@USER You know we will bitch stop talking like that we gotta paper to get nigga  Smiling Face With Sunglasses  Love-You Gesture 🏽
38296	0	@USER Documents must be getting close to this crook.
65370	0	@USER @USER @USER @USER Another village missing its idiot!!!  Face With Rolling Eyes 
65079	0	@USER Fuck yeah you are!!!!
29140	0	@USER Me-Too lynchings of innocent Republicans/conservatives will continue if  Grand Old Party  let's the Kavanaugh fraud prevail.  Grand Old Party  should fight fire with fire and do this one time to a prominent Dem male. Watch it stop after that.
43388	0	@USER Hope it is full of pot holes and smells like shit
51995	0	(((Conservatives))) are enemies of whites! URL
98724	0	@USER @USER @USER @USER Good grief!  That is a relief!  Now get rid of Antifa.
13388	0	@USER @USER That is ok antifa terrorists do not have intelligent conversations any way. Keep your head in that safe space. URL
26624	0	@USER @USER NO REAL AMERI Canada N WOULD WATCH THIS CRAP
10085	1	@USER @USER Conversely you apparentl do not care about kids unless they are shot at school &amp; can be used to promote gun control. Funny that AR you hate so much is used to kill far less people than criminals do with their arms and legs. When do you start calling for everyone to be dismembered?
62623	0	@USER @USER We'll we've been fucked by bama twice since we got here so we're almost tru fans
77413	1	@USER Clown who cares about you or the nfl.  #NFLFreeSundays
94383	0	@USER @USER @USER @USER @USER @USER @USER @USER How blindly ignorant you are. Shameful people with the deep thinking you lack can vote
68597	1	@USER A whole meta joke here would be my original tweet fuckin up the calculations.
79313	0	@USER We dont need gun control. We need White Male control....
82873	0	@USER @USER @USER @USER @USER  Aaron finding the sending if a locomotive funny. He is aware it symbolises the trains jews were sent to their deaths on.
34178	1	@USER @USER She is better than all this shit. She is better than anything.  Red Heart ️
83264	0	@USER @USER has the same lack of morals as her mother! Abortion is murder!
17811	0	@USER HE IS A RUSSIAN SPY /HAVE RECEIVED MUCH MONEY FROM PUTIN.
20619	0	@USER He is not a troll he is simply dumb but I am enjoying it I love tweeter for this  Rolling on the Floor Laughing  Rolling on the Floor Laughing  Rolling on the Floor Laughing  Rolling on the Floor Laughing  Rolling on the Floor Laughing  Rolling on the Floor Laughing  Rolling on the Floor Laughing 
82730	1	@USER @USER @USER I have been thinking about it and it is not inconceivable that someone was trying to meddle with people's minds regarding gun control. I am double-minded about the use of arms because I am a peacemaker. Shoot once and you could start a big war. &gt;2
66023	0	@USER @USER @USER @USER @USER So your in favor of gun control because that is what Switzerland has? Am I correct in saying that?
96159	1	@USER It is going to suck with any rating. Venom without the Spiderman origin is not really Venom. This is just a Sony cash grab.
15636	0	.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?
63676	0	       .If hate speech         were against the law, all of Main Stream Media would need to be locked up because they do it daily, and so do Democrats, liberals, progressives.  Look at the         marches         and their signs &amp; their         speeches        , the very definition of hate speech. URL       
70917	0	@USER @USER @USER Oh please EVERY network is reporting this. This is bullshit obviously but stop pretending it is just fox. Your political bigotry is showing.
45781	0	Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women' URL &lt;— Gotta say… I stand w/ Jeff Spicoli on this one. URL  #MAGA #WWG1WGA  Confirm Kavanaugh 
19073	0	       @USER @USER rae sis do not say no offense         then like tweets calling me a sad bitch, also im truly shocked ur on the L6 train this year               
61175	1	@USER This stupid game  you are  playing is NOT going to work and Kavanaugh WILL BE CONFIRMED!   Confirm Kavanaugh Now #MAGA #TRUMPSTRONG #AMERI Canada FIRST #DRAINTHESWAMP #VOTEREPUBLI Canada N #TRUMPSTRONG #WINNING  Flag: United States  Flag: United States  Flag: United States 
67009	0	@USER I think it is more of a choice for ppl to stay hooked on shit
39258	0	@USER hey bitch daily reminder that i love you
13874	0	@USER @USER @USER Here your proof!  Our African  Flag: United States  friends do not get free college.  The Demoncratic are putting illegals over  Flag: United States  ppl. These Antifa Ninja Turtles running around acting like jihadist and never lived a real life experience. Most of these Antifa colleges kids are White privileged
85092	0	@USER So Dissapointing. This guy is the biggest hypocrite in the country. Embarrassing that he is our Senator
92935	0	@USER oshae terry   Thug Life  #Criminal Behaved as an Ordinary Disposable Criminal. #MAGA  MAGA 2020  MAGA Rally Rules   Texas Police 
76238	0	All of this shows just how scared Liberals are of the New @USER that is going to be guided by the Constitution &amp; Bill of Rights. They honestly believed they had made them powerless in today's courts. @USER Trump is #MAGA &amp; Deplorables are helping. URL
15286	0	@USER She is demented.
67020	1	@USER I have irresponsible sex but I at least know my partners.  (Benefits or being snipped)
24698	0	And there we go ... so according to the MAGA believers kavanaugh  couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @USER . Idiots URL
63730	1	@USER @USER @USER Explain to me where i said that wasn't true. I know what due process means. I know when anyone goes to court over a crime like that it affects their lives. he is not exempt from the process or ridicule
19432	0	@USER @USER @USER @USER @USER @USER @USER David calling for Lynn to resign is an reckless and irresponsible statement and needs to resign immediately as he is unfit do hold any position anywhere.   See what I did there.
62509	1	@USER oh shit uhhh what ao3 fic is this
15354	0	@USER @USER Betty I think women have been handed a character assassination  bomb to destroy MEN by the liberals and the FEMINISTS. I would hate to know these women represent  ME. WHY WAIT ALL THESE YEARS TO REPORT...
34708	0	-Willie you just lost over half of your fans by getting involved in politics!! Fan no more!! I cannot believe you support open borders and gun control!! You have smoked too much dope! I guess that is what you and Beta have in common! URL
18964	1	@USER @USER @USER GOV Brown needs a class on #MAGA 101. Also need a swift kick in the pants for insulating @USER .
75391	0	@USER @USER @USER @USER Hes comin for ur woolly bitches
87826	0	@USER DJT2- You have to remember his daughter is married to am Iranian and so he defends them at all costs. He is a coward and a disgrace. Thank GOD for your Dad or we would all be in a World of hurt!
41844	1	@USER @USER shit ode
97772	0	@USER @USER @USER @USER You are a disgrace defending the wrong doings by ANC umdala kangaka yhuuu
72561	1	@USER @USER He is an embarrassment
98538	0	@USER help! I already have a verify account but when I try to use it it wants further details (passport) which I do not have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.
52082	0	@USER @USER @USER I will never forget what levels you racist liberals went to and what you did to Clarence Thomas. Liberals are  the worst people ever.
29899	0	You won not hear it here!  Jobless claims lowest since 1969 (four years before you were born). DOW in record territory (how many times now since 1/17?). Got to be a pile of shit in this room of ponies (right @USER at @USER #MAGA
71062	0	@USER @USER do not let the door hit ya...
10238	0	@USER Love u bitch
60107	1	@USER Fake News
67263	0	Soooooounds like an AWESOME plan !!!  Next he is gonna be pulling money from Medi-care &amp; Pensions to pay for all the Golf Cart Rentals for his @USER detail that watches him struggle to stay on the fairways on all the Golf Weekends he swore “he should NEVER have time for” #MAGA URL
63371	0	@USER Doing soooo much better than the big Zero and his losers
73170	1	@USER @USER Gail has dropped far if she is going after actors like Rob to deal with the frustration of being a has-been...
59625	0	@USER @USER @USER Never going to happen. Not in a million years. Not unless Soros hires a bunch of Antifa punks to pretend to be vets.
53564	0	@USER Anarchist Nefarious Treason Invading Free America = ANTIFA.
85409	0	.@USER As my elected MP could you please explain why @USER is still promoting ideas that the EU have already rejected?  We have  6 months to go and nothing appears to be moving onward. @USER are like the blind leading the blind  brexit shambles  Brexit Means Brexit URL
29954	0	@USER He is speaking to the best of the best  With utter disrespect ~   Our law enforcement Ice Agents  all first responders  Low middle and high class of all races and religions   DISAGREE Mr #CreepyJoeBiden  GRAVY TRAIN IS OVER PUNK!  #JoeDontTouchSoMuch Biden dirty hand joe
62686	0	@USER @USER Glad I wear Wranglers. So what gun control would you propose that will stop the criminals?
71717	0	@USER @USER Liberals and Democrats are Psychopaths! Yep! Something wrong with all of them. Face With Monocle 🇳🇬
83601	1	@USER I will have him at the height of ecstasy all over my body
40662	0	@USER Fuck the NFL
93446	0	1. This is a local Fox station not the national Fox News  brother adcast. 2. If you'd follow anyone outside your liberal bubble you would know the vast majority of conservatives are outraged by this too. URL
99344	0	       @USER @USER I wonder if they will burn their Levis since @USER has come out in favor of gun control? Levi Strauss teams up with gun control group: We cannot stand by silently         URL URL       
29695	0	#prouduncle  Smiling Face With Heart-Eyes  she is the finest cheerleader of them all Blue Heart  te amo stinky butt Heart With Ribbon  URL
11348	0	@USER Go to la casa de las micheladas!!!! They have some crazy ass ones!
31485	0	@USER Get shit poppin
79353	0	@USER Why aren't you speaking out against the injustices that are still occurring to the Windrush generation/black Britons whose records Theresa May destroyed as Home Secretary and whom now she is deporting as prime minister? #InstitutionalRacism
74804	0	@USER Guys ugly and unhinged.
59651	0	       @USER @USER actually we got gun control and gun grabbers dancing on their graves immediarely using it for political fodder. Accusing NRA instead of removing Sheriff &amp; RUNCIE who got paid by Obama's Promise Program to NOT ARREST KIDS b/c it was RACIST                       
26787	0	@USER why no witnesses? She reported it AT THE T i am E! It is obvious the truth is not your priority. There are other qualified conservatives judges. Why push him? Is it because your “president” is in legal jeopardy &amp; this Judge believes a sitting POTUS is untouchable? URL
35989	1	@USER ur a fucking dumbass fr.  there is no way she is anyone else's  Face With Tears of Joy 
10460	0	@USER And they have some of the strictest gun control laws in the country? As the saying goes if you ban guns only criminals will have them! Seems to be proving here go get them Chicago.
43949	0	       .@USER rates @USER claim that the SAFE Act is the nation's toughest gun control law mostly false.         URL       
39851	0	@USER @USER @USER Candiace. She is trash.
73044	0	@USER @USER Bill Clinton enjoyed raping them while Ted Kennedy enjoyed killing them. But you are cool with that.
57630	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do white liberals imagine white people have some power?  White people have been trained for generations not be racially aware.  White liberals are the most anti-white racists I know.  What power do you imagine white people have that other people do not?
91969	1	@USER I hate him im so fucking sorry
92887	0	       @USER @USER @USER @USER What  you are  doing is so irresponsible &amp; I believe that ur smart enough to understand how evil you are. If the FBI or JD had some plot to thwart DT, all they had to do was leak         to the press that he was being investigated. They DID NO SUCH THING. U know  you are  wrong, that's evil!               
65135	0	@USER He ruined the brand for what? Kaepernick?
67391	0	@USER Niggaz buying pussy bitches trying to buy love...
90457	0	@USER @USER Pm is looking like the extra in the Tory version of SAW 2018 who suddenly realised that she must cut off her own limbs to survive.If she escapes that particular nightmare she is still a politically deceased PM. It is impossible to appease MUKGA Tories that do not want a compromise URL
94908	0	@USER @USER He is losing his mind
16462	0	@USER @USER Conservatives only care about democracy when it is their opinions and so called racist rights are in jeopardy. Anyone else they do not give a shit about. It is sad.
80858	0	@USER @USER @USER @USER uses rehab as a place to escape when she is in trouble. She makes jokes of her situation. She should be in jail for assaulting a police officer and threatening to kill him. She is classless. She should leave with boring Carole.
35139	0	@USER @USER @USER He is as clueless as out his disgusting looks as he is about every other thing there is to know.
39697	0	@USER And the fact he called you a nigger after you respectfully told him your preference damn near proves that theory  Woman Facepalming: Medium Skin Tone 
32011	0	@USER @USER @USER Sucks for you
26246	0	@USER Who cares! He is a sick head!
92958	0	       @USER Finally! No more terrible takes of The NFL owners are racist                       
59001	1	@USER Gross
11007	0	@USER @USER @USER You are a sick person
51153	0	@USER We are so glad we do not know anyone like those miscreant. Pitiful bunch.
93368	0	       @USER @USER I hope whoever gets seated - kick and cry all you want, someone WILL get seated - they're a liberals worst nightmare. Everyone can look back and say we really fucked ourselves by not confirming.          Do not act like you are protesting Kavanaugh, you are still protesting Trump's win.               
22694	0	@USER Perfect example of a country with gun control. I bet those guys were happy the criminals did not have guns.
60473	0	@USER Boy is that professor stupid or else has a mental illness. He obviously should not be teaching anyone!
97232	1	@USER She is a courageous intelligent woman who knows the crap that people will say - she is standing up to some evil and powerful and ruthless men who will stop at nothing to destroy her and her testimony
23916	0	@USER @USER The left dose not care. They victimize women and minorities for political gain. Same story different democrat. #libtards #walkaway #maga
21422	0	@USER Can somebody please put him back in his coffin.
68320	0	       @USER @USER You say  you are  part of the resistance so I am fairly certain you are pro-gun control. My question to you is...Why would you want a government headed by this so called dictator         to enact stricter gun control? I do not think that's an argument that'll get you very far.               
98306	0	@USER She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.
51746	0	@USER @USER So Alyssa you saying he is guilty?  What ever happened to innocent before guilty?  And if he is innocent would you at least tweet an apology?  Shut up and answer the tweet.
64166	0	@USER @USER Murda fucker
41712	1	@USER @USER @USER @USER @USER Oh and how do think the victim feels? Im sure she is fine with the death threats and insults she is been getting spewed at her by you fine Christian conservatives
80728	0	@USER Anyone else think she is a lying opportunist?  Yeah...#metoo
99547	0	@USER ORourke is just one more ignorant gun control freak........do not know what they are talking about!!!!
45130	0	@USER Are facts a “dangerous line?” A hate Trump liberal activist makes a 37 year old claim that is completely out of character for Judge Kavanaugh and we should not question it? This is a total scam and I am fed up with liberals turning our SC Confirmations into the Jerry Springer show.
43712	0	@USER @USER I seriously believe he is evil..
52085	0	@USER Nice hat Face With Tears of Joy   Hey #Liberals and #Democrats  @USER is living Rent Free in y'all's heads...  like McDonald's  #ImLovingIt   Sweet Revenge Has Never Tasted So Good  #MAGA #WalkAway
89277	1	@USER @USER @USER @USER @USER @USER What kind of dumb shit am I gonna read next
32275	1	@USER Joe Scarborough still hasn't answered for the young woman that was found dead on his office. He is s lying chickenshit.
47153	0	@USER @USER @USER They are obstructionists. Anti-american. Pharisees. Ask them what they are running on and you get nothing. Maga!
41745	0	930 pm 3rd round: gun control whining and Sen Blumenthal hands still shaking like a leaf as he tells the judge get into the real world. This from a millionaire who has no idea about the real world. @USER @USER  Kavanaugh Confirmation Hearings
37552	0	@USER  Cable News Network  = Fake News
22492	0	@USER You niggas spend on us and we get used to it. I hate to admit it but half the things my boyfriend does for me I can not do for myself  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy 
45068	0	@USER She is drinking so much koolaid she is bloated.
34316	0	@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???
53541	0	@USER He should be talking about the Chinese leader seeing they pollute the most.
90446	0	@USER This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine's a dirty politician
46725	0	@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!
83283	0	@USER The democrat years in power. We remember those women well. Too bad liberals are hypocrites of the worst kind.
45720	0	       @USER If anything, would not that be a State Law?  He is running for Federal Office.  @USER thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons         for money. #maga #Texans               
55349	0	@USER This whole thing has been a sham from the start!
61110	0	@USER @USER Her life is crappy because she is crappy. And she is threatening to kill everyone. Another nut job...Listen up FBI!
47716	0	@USER This is why women lose their credibility- she was empowered??? Ohhhh Me too! These women and liberals have high-jacked the movement for women who really have been abused. Disgusting
28564	0	@USER Gun control . . . means being to hit what your aiming at! These elderly homeowner have great gun control!
23116	0	@USER @USER Gun control isn't about public safety...it is about hating 'rednecks' and social engineering.
78014	0	@USER  you are  a jerk. Attacking julie for standing by her husband. You are just like all the other liberals want to ruin peoples lives. How about you not bash people until he is found guilty... bet your client just wants MONEY!!!
63195	0	@USER @USER Obama done nothing fix the problem while in office?  Now going about telling stories. Trump have being able to restore hope on gun control
95224	0	@USER @USER 100percent. The death threats thing is disgusting. The party of “family values” says ANTIFA are so dangerous or any resistance group. Has Kavanaugh and family had death threats? Inquiring minds want to know.
65143	0	@USER @USER @USER disgusting. These people will take over this country one day and then all the lefties and liberals will be very upset when they are forced to wear a burka. Imagine @USER  Face With Tears of Joy . The worst mistake EVER was letting these people in so freely. They do not appreciate it.
90679	0	#IJustDontSeeMyself ever supporting strict gun control. #2A #Liberals4Guns #guns #SecondAmendment
93056	0	@USER @USER He is delirious!
92914	1	       @USER @USER @USER @USER This is as bad as those right wing nutjobs that scream Now is not the time!!         to talk about things like gun control when a school gets shot up  This is EXACTLY the time, when people are paying attention, when someone has just lost their life to something horrible &amp; preventable               
88097	0	@USER your @USER app is down / sucks
16940	1	@USER Dont believe the hype.
33232	0	@USER An idiot.  Where the fuck do they get these people?
42402	0	@USER @USER And yet he is allowed to. Congress is supposed to be a check on this clown. If we get control of Congress you folks have to write some laws to prevent this happening again.
30093	0	@USER You are that mean ass cousin we all hate lol
84702	0	@USER Hopefully it is joking.  I hate boycotting the Leftist entertainers but I do.  Stop saying stupid stuff.
50121	1	@USER idk u too well but that must be a fuckin delicious corn chip that someone misses dearly
34819	0	@USER He is phony and opportunist. Look at the millions he is making out of gullible people. Lets see if he donates millions he has to help his hometown. Oh well its people's money they use. Their money is untouchable
31793	0	@USER She do not even wear the shit I buy her now. Move away from me.
68826	0	@USER Her family consist of : -Cheating husband who never loved her -two bonus boys who made it clear she is not their mom and never will be - in laws who show more affection to stray cats than Wewe. - paid employees who laugh at her while cashing her checks. URL
